 3.02774437e+00 1.31803984e+00
 2.83639389e+00 1.07889484e+00
 2.64202567e+00 7.22804110e-01
 2.44147283e+00 7.00723462e-01
 2.47652529e+00 1.24688992e+00
 2.86021262e+00 1.03375203e+00
 2.87572280e+00 8.24226837e-01
 2.92978059e+00 1.49816032e+00
 2.18466013e+00 5.96060712e-01
 2.87311241e+00 1.19807617e+00
 2.94217647e+00 8.74840419e-01
 2.28596266e+00 1.18669120e+00
 2.67420656e+00 1.46802305e+00
 2.89679756e+00 7.36048463e-01
 2.50656646e+00 8.86925315e-01
 2.66426673e+00 6.90081428e-01
 3.20898435e+00 1.31904614e+00
 2.69512492e+00 6.55350806e-01
 2.45692415e+00 7.39803966e-01
 2.97970827e+00 1.04086576e+00
 2.59642368e+00 1.15356332e+00
 2.83201505e+00 1.06413880e+00
 2.60441889e+00 1.15347068e+00
 3.20262198e+00 1.04130722e+00
 2.74850311e+00 1.44141555e+00
 2.91615785e+00 1.50666801e+00
 3.20964833e+00 5.56053804e-01
 2.43578864e+00 6.76405621e-01
 2.49814701e+00 1.15831180e+00
 2.61234619e+00 1.53656421e+00
 2.83024837e+00 1.31664950e+00
 3.32018575e+00 8.49598851e-01
 3.09534299e+00 9.05648902e-01
 3.28171709e+00 1.44874635e+00
 3.31023443e+00 9.84966699e-01
 2.56117433e+00 9.39887208e-01
 2.79689163e+00 1.36363589e+00
 2.77692559e+00 1.04980812e+00
 3.23294389e+00 1.18676625e+00
 2.78160345e+00 1.00167292e+00
 2.94030578e+00 1.47313873e+00
 3.04789236e+00 1.06393456e+00
 2.88522836e+00 6.08495531e-01
 2.53269864e+00 1.25319515e+00
 2.92107260e+00 7.45693034e-01
 3.06238134e+00 1.35096878e+00
 2.99284280e+00 1.17954994e+00
 2.76527642e+00 6.05534219e-01
 2.61583214e+00 8.30547693e-01
 3.45694090e+00 1.06248238e+00
 2.78707272e+00 7.06417172e-01
 3.16881186e+00 7.90107372e-01
 3.19955374e+00 8.93857910e-01
 3.22806857e+00 1.52085309e+00
 3.42236043e+00 1.57312494e+00
 3.23311301e+00 1.13827957e+00
 3.20772748e+00 8.08773116e-01
 3.38308917e+00 1.18897201e+00
 2.96125202e+00 7.94303863e-01
 3.46980698e+00 9.27663929e-01
 3.55625572e+00 1.36558951e+00
 3.36977633e+00 9.04847404e-01
 2.94487112e+00 1.55482203e+00
 2.76220944e+00 1.25275401e+00
 3.28671936e+00 1.12102957e+00
 3.10828372e+00 1.46039346e+00
 3.21955909e+00 9.74410514e-01
 2.91124515e+00 6.77135059e-01
 2.99177678e+00 1.00059151e+00
 3.07760326e+00 8.31147746e-01
 3.63544725e+00 7.81604958e-01
 2.91901730e+00 8.29473556e-01
 3.12149048e+00 8.09405958e-01
 2.92243639e+00 1.23937913e+00
 2.94079441e+00 9.86210077e-01
 3.26473236e+00 7.67220500e-01
 2.97136896e+00 7.93442370e-01
 3.53507748e+00 1.13216721e+00
 3.83198673e+00 1.60037746e+00
 3.43035482e+00 7.10490145e-01
 3.68064238e+00 1.05547221e+00
 2.91922628e+00 1.54319441e+00
 3.62328785e+00 1.06710550e+00
 3.25202793e+00 1.03257361e+00
 3.09645310e+00 1.51660370e+00
 3.34083470e+00 9.97460762e-01
 3.06156979e+00 9.15640377e-01
 3.58577626e+00 8.16492025e-01
 3.75556292e+00 1.02661507e+00
 3.25488505e+00 1.42151456e+00
 3.67651620e+00 1.53693085e+00
 3.45322731e+00 6.99127842e-01
 3.28624707e+00 8.83002896e-01
 3.07968331e+00 1.50948022e+00
 3.76817061e+00 1.45315642e+00
 3.17166510e+00 1.06339319e+00
 3.57562159e+00 1.12030566e+00
 3.97069431e+00 8.26648811e-01
 4.05930387e+00 1.07814298e+00
 3.60822481e+00 1.06558262e+00
 3.54599647e+00 9.38778284e-01
 3.33012350e+00 1.46434415e+00
 3.75983542e+00 1.58515326e+00
 3.55632782e+00 8.93025108e-01
 3.96165128e+00 8.53124837e-01
 3.38978957e+00 1.55950827e+00
 3.60660054e+00 1.48909162e+00
 3.19731341e+00 1.02619080e+00
 3.77894367e+00 9.32919364e-01
 3.80166939e+00 7.48833587e-01
 4.00885858e+00 1.07411275e+00
 3.64186067e+00 7.68160308e-01
 3.49018120e+00 1.62779802e+00
 3.35644391e+00 1.06108606e+00
 3.92715064e+00 1.57694505e+00
 4.05669185e+00 1.16348214e+00
 3.97057998e+00 1.67692341e+00
 3.58674872e+00 7.88374575e-01
 3.58478268e+00 9.73176175e-01
 3.55191947e+00 1.58551646e+00
 3.81225197e+00 1.59646163e+00
 3.48929725e+00 1.51350820e+00
 3.46028851e+00 8.72172062e-01
 4.15467527e+00 1.21047411e+00
 4.07843385e+00 1.41908623e+00
 4.10490348e+00 1.07685930e+00
 3.86656214e+00 7.62143522e-01
 3.61456042e+00 1.43134381e+00
 3.42453524e+00 8.55811663e-01
 4.24944025e+00 1.61402861e+00
 4.28388630e+00 1.39034759e+00
 4.23191618e+00 1.15766237e+00
 3.59769441e+00 1.40380161e+00
 3.50851317e+00 9.74306609e-01
 3.58521689e+00 1.10031529e+00
 4.39241160e+00 1.66670589e+00
 4.04677614e+00 1.16565300e+00
 4.02056576e+00 1.30496915e+00
 4.33569779e+00 7.84798217e-01
 4.17833452e+00 1.54307516e+00
 4.24383599e+00 1.51088011e+00
 3.81679790e+00 1.34365272e+00
 3.71353740e+00 1.14504959e+00
 4.43706326e+00 8.28333219e-01
 4.08327500e+00 9.97423572e-01
 4.19556375e+00 1.45632775e+00
 4.05951044e+00 1.50070690e+00
 4.23927081e+00 8.45332261e-01
 4.13994090e+00 1.72161248e+00
 4.42060042e+00 1.23446709e+00
 3.99134384e+00 9.77856218e-01
 4.51371402e+00 1.39469194e+00
 3.77662828e+00 9.04286249e-01
 4.16323759e+00 1.37357649e+00
 3.98765406e+00 1.65873332e+00
 3.65578601e+00 1.74099771e+00
 4.61362078e+00 1.13774042e+00
 4.50737682e+00 1.06857150e+00
 4.28941506e+00 1.75191817e+00
 4.29379862e+00 1.49182426e+00
 4.42293548e+00 1.30789778e+00
 3.91552730e+00 1.04261914e+00
 4.33834026e+00 1.46320152e+00
 4.70964477e+00 1.03246430e+00
 4.60731101e+00 1.59293631e+00
 3.80445456e+00 9.74445157e-01
 4.09827983e+00 1.58381178e+00
 4.02602758e+00 1.23193879e+00
 4.42737621e+00 1.18490593e+00
 4.00205406e+00 1.70120168e+00
 4.53977247e+00 1.42237887e+00
 3.94479697e+00 8.69811742e-01
 3.83962283e+00 1.68973961e+00
 3.96876344e+00 1.25461553e+00
 4.09352048e+00 9.98873943e-01
 4.42602555e+00 1.29094729e+00
 4.16066444e+00 1.13506759e+00
 4.62223239e+00 1.34715675e+00
 4.71039715e+00 1.37571299e+00
 4.15229248e+00 1.18622563e+00
 4.00120984e+00 1.38203581e+00
 3.94052528e+00 1.82061533e+00
 4.53583893e+00 1.45434438e+00
 4.49917305e+00 1.56520525e+00
 4.44776344e+00 8.58027819e-01
 4.54626836e+00 1.55431736e+00
 4.02528520e+00 1.33925973e+00
 4.00387647e+00 1.51522189e+00
 4.85291359e+00 1.16753295e+00
 4.32280416e+00 1.18573183e+00
 4.60461973e+00 8.79843215e-01
 4.33375963e+00 1.00076978e+00
 4.92083574e+00 1.03721450e+00
 4.48267570e+00 9.87895351e-01
 4.91954073e+00 1.05942533e+00
 4.15164762e+00 1.12541050e+00
 4.39272645e+00 1.74977677e+00
 4.40063345e+00 1.25685720e+00
 4.75766811e+00 1.78242189e+00
 4.40229979e+00 1.25069168e+00
 4.27165177e+00 1.85178928e+00
 4.12974019e+00 1.25561465e+00
 4.33746311e+00 1.59302850e+00
 4.84041443e+00 9.63260893e-01
 4.46173031e+00 1.39603762e+00
 4.54907591e+00 1.76786489e+00
 4.65286492e+00 1.11942206e+00
 4.27074606e+00 1.33072368e+00
 4.60848515e+00 1.70662785e+00
 4.35126268e+00 1.05606164e+00
 4.62299081e+00 1.53059421e+00
 4.67736698e+00 1.36273583e+00
 4.58520156e+00 1.35005680e+00
 4.24748132e+00 1.47540287e+00
 4.84136771e+00 9.96880122e-01
 4.41352176e+00 1.41873431e+00
 5.19521782e+00 1.05104983e+00
 4.71115676e+00 1.59367114e+00
 4.66717660e+00 1.09798066e+00
 4.97615963e+00 1.50164068e+00
 4.35789795e+00 1.72102420e+00
 4.68052692e+00 1.32238480e+00
 4.71117701e+00 1.53672697e+00
 4.59743655e+00 1.46011628e+00
 4.47569121e+00 1.00584594e+00
 5.02964046e+00 1.02286372e+00
 4.48477623e+00 1.71122734e+00
 4.86709777e+00 1.56159365e+00
 4.55150372e+00 1.57815562e+00
 4.45792824e+00 1.24364893e+00
 5.32511408e+00 1.50536343e+00
 5.05385894e+00 1.13760063e+00
 4.61153064e+00 1.06646390e+00
 4.65562437e+00 1.83694414e+00
 5.07978198e+00 1.16468894e+00
 5.08377093e+00 1.57936494e+00
 5.18965338e+00 1.15100450e+00
 4.61350318e+00 1.48851370e+00
 5.08857938e+00 9.17078019e-01
 4.61657474e+00 1.24119013e+00
 5.44555846e+00 1.65645874e+00
 5.44263265e+00 1.30774806e+00
 5.44028539e+00 1.66972668e+00
 4.92378769e+00 1.43493173e+00
 4.71476978e+00 9.10087173e-01
 4.74083628e+00 1.74972764e+00
 5.24494388e+00 1.57719835e+00
 5.06358774e+00 9.34924791e-01
 4.61230800e+00 1.23315352e+00
 5.05319116e+00 1.44998973e+00
 5.35918827e+00 1.57297244e+00
 4.74671576e+00 1.37911716e+00
 5.56563228e+00 1.06545433e+00
 5.21031819e+00 1.38694764e+00
 5.24465159e+00 1.43200360e+00
 4.93359379e+00 1.73632890e+00
 5.36322551e+00 1.23464646e+00
 5.34445924e+00 9.40230652e-01
 5.65470663e+00 1.02422226e+00
 5.07532444e+00 1.47340888e+00
 5.28372913e+00 1.70487285e+00
 4.72288899e+00 1.37823440e+00
 5.44661799e+00 1.48947903e+00
 5.67154515e+00 1.64531325e+00
 5.56686192e+00 1.35020833e+00
 4.77139472e+00 1.91059222e+00
 4.94589862e+00 1.67350477e+00
 5.15288146e+00 1.08936043e+00
 5.76852690e+00 1.21928641e+00
 5.13640481e+00 1.03273257e+00
 4.85442381e+00 1.29760356e+00
 5.30728413e+00 1.54935717e+00
 5.41220227e+00 1.31129373e+00
 5.33734629e+00 1.23128589e+00
 5.29840376e+00 1.21496732e+00
 5.39678169e+00 1.85060749e+00
 5.47321123e+00 1.03970223e+00
 5.48535546e+00 1.25315902e+00
 5.70217236e+00 1.90722787e+00
 5.42723264e+00 1.33377465e+00
 5.24151542e+00 1.78224016e+00
 5.30212869e+00 1.69287557e+00
 5.80668982e+00 1.67789424e+00
 5.48284687e+00 1.72121237e+00
 5.24726880e+00 1.86180099e+00
 5.45786289e+00 1.66122557e+00
 4.99026857e+00 9.94205810e-01
 5.83534986e+00 1.64973382e+00
 5.07985552e+00 1.73052171e+00
 5.19301674e+00 1.44803847e+00
 5.85338359e+00 1.08366759e+00
 5.80463430e+00 1.84963926e+00
 5.59575372e+00 1.10215361e+00
 5.55599846e+00 1.10347044e+00
 5.08881583e+00 1.39063701e+00
 5.80681390e+00 1.10156650e+00
 6.01101963e+00 1.82272165e+00
 5.69529063e+00 1.48369758e+00
 5.42024429e+00 1.48163750e+00
 5.54727998e+00 1.64040185e+00
 5.83425453e+00 1.41710264e+00
 5.43492727e+00 9.94898001e-01
 5.78314673e+00 1.82960040e+00
 5.89355514e+00 1.01756156e+00
 5.76165622e+00 1.91748320e+00
 6.13983087e+00 1.70418400e+00
 5.47521528e+00 1.86391754e+00
 5.75408643e+00 1.91525645e+00
 5.78219539e+00 1.89031034e+00
 5.22868267e+00 1.38511225e+00
 6.07655007e+00 1.39297749e+00
 5.22778464e+00 1.88931577e+00
 6.13302192e+00 1.89683225e+00
 6.01471515e+00 1.70035212e+00
 5.69699913e+00 1.78534172e+00
 5.99294835e+00 1.09839039e+00
 5.96841457e+00 1.12998934e+00
 5.54929596e+00 1.59385197e+00
 5.66427529e+00 1.87621161e+00
 6.27114727e+00 1.96207417e+00
 5.99858399e+00 1.92244644e+00
 5.57851513e+00 1.56311676e+00
 5.93846635e+00 1.03646416e+00
 6.26350326e+00 1.89975673e+00
 5.85809830e+00 1.46952137e+00
 6.07600172e+00 1.29553364e+00
 5.64057167e+00 1.75841956e+00
 6.28058121e+00 1.69468287e+00
 6.23021964e+00 1.82678116e+00
 5.44802188e+00 1.70044112e+00
 5.91676596e+00 1.36998134e+00
 5.97160243e+00 1.62124822e+00
 5.78560435e+00 1.77202574e+00
 5.88885049e+00 1.74272912e+00
 6.35285089e+00 9.86415912e-01
 6.23834029e+00 1.84872476e+00
 5.64332657e+00 1.27155338e+00
 6.35299057e+00 1.14381454e+00
 5.96077514e+00 1.77265891e+00
 5.87271928e+00 9.80814116e-01
 5.86168593e+00 1.05422986e+00
 5.96707596e+00 1.33820858e+00
 6.37659723e+00 1.37149243e+00
 6.51916299e+00 1.24112054e+00
 5.64121886e+00 1.06950215e+00
 5.95743130e+00 1.47216127e+00
 6.48409665e+00 1.57901801e+00
 6.50035316e+00 1.66814336e+00
 6.46942252e+00 1.55074108e+00
 6.44137778e+00 1.53110586e+00
 6.22448033e+00 1.54019654e+00
 5.95664098e+00 1.41655901e+00
 5.97742285e+00 1.62388954e+00
 5.96459550e+00 1.57885425e+00
 6.44085568e+00 1.73370137e+00
 6.56526396e+00 1.00178977e+00
 6.40627873e+00 1.28247254e+00
 6.51828336e+00 1.63796198e+00
 6.64591839e+00 1.77687287e+00
 5.75067319e+00 1.65235370e+00
 6.39546563e+00 1.18642341e+00
 5.97076566e+00 1.82672292e+00
 6.62370745e+00 1.37879099e+00
 6.59203060e+00 1.22710123e+00
 5.81289928e+00 1.40713764e+00
 6.16519471e+00 1.76438073e+00
 5.94710732e+00 1.75929937e+00
 6.54557289e+00 1.27306990e+00
 5.93417364e+00 1.25827080e+00
 6.64038511e+00 1.90815816e+00
 6.47935994e+00 1.43832660e+00
 6.41108785e+00 1.90601271e+00
 6.57493508e+00 1.59599017e+00
 6.49399687e+00 1.81661411e+00
 5.83662963e+00 1.23914411e+00
 6.03997850e+00 1.25313603e+00
 6.53992914e+00 1.08765120e+00
 6.57411294e+00 1.80851915e+00
 6.12238520e+00 1.42790126e+00
 6.77241174e+00 1.93290525e+00
 6.04721346e+00 1.64498315e+00
 5.91563075e+00 1.70798248e+00
 6.65956384e+00 1.34296994e+00
 6.19425971e+00 1.09705981e+00
 6.16260010e+00 1.64738635e+00
 6.54096604e+00 1.89687200e+00
 6.58708653e+00 1.86939932e+00
 6.67493104e+00 1.58236448e+00
 6.28485727e+00 1.39185468e+00
 6.47658155e+00 1.90914915e+00
 6.30815422e+00 1.73719242e+00
 6.31845416e+00 1.84785191e+00
 6.25022845e+00 1.13644338e+00
 6.14499208e+00 1.19758115e+00
 6.24377480e+00 1.99435940e+00
 6.86092406e+00 1.96438739e+00
 6.44406196e+00 1.48220153e+00
 6.78865702e+00 1.80218589e+00
 6.40853284e+00 1.61437755e+00
 6.25269861e+00 1.80326839e+00
 6.72208231e+00 1.02371460e+00
 6.61362653e+00 1.18973017e+00
 6.32849248e+00 1.80908805e+00
 7.02120477e+00 1.71406847e+00
 6.14849164e+00 1.52665701e+00
 6.75162872e+00 1.91677775e+00
 7.13813695e+00 1.64331858e+00
 6.28226100e+00 1.17413134e+00
 6.81907303e+00 1.06090945e+00
 7.02281767e+00 1.80044737e+00
 6.70718077e+00 1.78970649e+00
 6.67705559e+00 1.41237510e+00
 6.38491478e+00 1.08813905e+00
 6.92576521e+00 1.47030343e+00
 6.29834829e+00 1.81216997e+00
 7.17621129e+00 1.40886277e+00
 7.04389057e+00 1.18501616e+00
 6.69018119e+00 1.57677420e+00
 7.11240286e+00 1.77217154e+00
 6.70713574e+00 1.72240246e+00
 7.14274532e+00 1.86067557e+00
 6.35189788e+00 1.00228551e+00
 6.80025402e+00 1.10999681e+00
 7.24611449e+00 1.58091174e+00
 6.61618007e+00 1.79655604e+00
 6.53402376e+00 1.66807516e+00
 7.15478504e+00 1.58354079e+00
 6.65705014e+00 1.26760064e+00
 7.01843049e+00 1.97299593e+00
 7.06969090e+00 1.62464917e+00
 7.03880864e+00 1.32427070e+00
 7.27800984e+00 1.27001477e+00
 7.20261622e+00 1.68666849e+00
 6.72908403e+00 1.23571941e+00
 6.72153700e+00 1.13099407e+00
 6.56887850e+00 1.43606746e+00
 6.45394507e+00 1.18923816e+00
 7.01750709e+00 1.99519548e+00
 6.75159203e+00 1.37798653e+00
 6.66741117e+00 1.61197998e+00
 6.77733281e+00 1.40800182e+00
 6.74861333e+00 1.50202931e+00
 7.24074976e+00 1.51081065e+00
 7.42013904e+00 1.63783470e+00
 6.69922252e+00 1.39052866e+00
 6.69986312e+00 1.72996583e+00
 7.17275804e+00 1.39601621e+00
 7.12495109e+00 1.32184565e+00
 6.69185209e+00 1.88142983e+00
 7.45520231e+00 1.44802051e+00
 6.82410630e+00 1.93007496e+00
 7.19134299e+00 1.37800699e+00
 7.40998433e+00 1.91341871e+00
 7.57579722e+00 1.18609170e+00
 7.45339492e+00 1.84766448e+00
 7.48106068e+00 1.58765059e+00
 7.15262237e+00 1.36125524e+00
 7.37328597e+00 1.41514156e+00
 6.98930037e+00 1.10067685e+00
 7.30039877e+00 1.53092441e+00
 7.04152966e+00 1.81834211e+00
 7.55441769e+00 1.55087969e+00
 6.99483014e+00 1.73473495e+00
 7.25510649e+00 1.61269768e+00
 7.51191099e+00 1.19329230e+00
 7.59244889e+00 1.69110680e+00
 7.06951991e+00 1.81845947e+00
 7.14283661e+00 1.40950791e+00
 7.35212158e+00 1.58558201e+00
 7.68095278e+00 1.62730787e+00
 7.74847059e+00 1.30251974e+00
 7.67471189e+00 1.57522587e+00
 7.68344759e+00 1.65284761e+00
 6.83563668e+00 1.60624218e+00
 6.92731001e+00 1.33190365e+00
 7.72696089e+00 1.04091689e+00
 7.37758699e+00 1.25656797e+00
 7.59717419e+00 1.75554612e+00
 7.49270045e+00 1.71057642e+00
 7.79515127e+00 1.29835584e+00
 7.60754439e+00 1.96567895e+00
 7.78291886e+00 1.55800732e+00
 7.56306458e+00 1.53913152e+00
 6.92363477e+00 1.28562101e+00
 6.93479872e+00 1.21823955e+00
 7.09339183e+00 1.25651179e+00
 7.35453117e+00 1.49380624e+00
 7.38522052e+00 1.24127003e+00
 7.18957947e+00 1.29875081e+00
 7.77206754e+00 1.46124168e+00
 7.05896621e+00 1.41747176e+00
 7.79766119e+00 1.75008005e+00
 7.15996258e+00 1.90499133e+00
 7.45387211e+00 1.28287781e+00
 7.45199602e+00 1.55399615e+00
 7.94665122e+00 1.02067750e+00
 7.90939375e+00 1.04203545e+00
 7.99567697e+00 1.60466742e+00
 7.99959737e+00 1.06955039e+00
 7.11057229e+00 1.49074477e+00
 7.55952436e+00 1.56830978e+00
 7.12109923e+00 1.68433087e+00
 7.26995778e+00 1.86475338e+00
 7.77705320e+00 1.78808848e+00
 7.73913799e+00 1.72739160e+00
 7.43400458e+00 1.53566864e+00
 7.95400286e+00 1.76724226e+00
 7.60631840e+00 1.62116987e+00
 7.88481622e+00 1.08875187e+00
 8.07880553e+00 1.74176295e+00
 7.90289429e+00 1.07974534e+00
 7.44291612e+00 1.49277432e+00
 7.87643958e+00 1.95615530e+00
 8.02536023e+00 1.70173280e+00
 7.49694514e+00 1.56311049e+00
 7.49443950e+00 1.89154843e+00
 8.04833124e+00 1.06972360e+00
 7.60171510e+00 1.00186730e+00
 8.00855824e+00 1.30284760e+00
 7.64776107e+00 1.37144561e+00
 7.84854370e+00 1.19498509e+00
 7.31952234e+00 1.14095673e+00
 8.27364496e+00 9.88491918e-01
 7.41335028e+00 1.60939109e+00
 7.41439604e+00 1.02748177e+00
 7.68365736e+00 1.24016100e+00
 7.52573789e+00 1.64260927e+00
 8.05334401e+00 1.85605120e+00
 7.54479028e+00 1.09880879e+00
 7.44028837e+00 1.53848159e+00
 8.31725701e+00 1.95480524e+00
 8.00431497e+00 1.11638577e+00
 7.85850887e+00 1.32331413e+00
 8.28967547e+00 1.32028652e+00
 8.16466478e+00 1.72738649e+00
 8.24262381e+00 1.92264681e+00
 8.18656826e+00 1.94742228e+00
 8.15733530e+00 1.91828757e+00
 7.96397365e+00 1.49989898e+00
 8.28860213e+00 1.72480080e+00
 8.48647328e+00 1.25963034e+00
 8.34927017e+00 1.73444193e+00
 8.08086992e+00 1.71786516e+00
 8.48330878e+00 1.32077392e+00
 8.36745675e+00 1.44033098e+00
 8.42099450e+00 1.29480910e+00
 8.22966133e+00 1.53562359e+00
 8.52696603e+00 9.82490721e-01
 7.93856966e+00 1.86468512e+00
 7.61812580e+00 1.38031901e+00
 7.95755929e+00 1.18421896e+00
 7.97874128e+00 9.63900443e-01
 8.49540549e+00 1.62599605e+00
 8.19273424e+00 1.16898449e+00
 8.29472788e+00 1.06398878e+00
 8.63168358e+00 1.93244011e+00
 8.06728824e+00 1.57694251e+00
 8.31838819e+00 1.14101129e+00
 8.31614986e+00 1.30301153e+00
 8.01250879e+00 9.77043333e-01
 8.40886391e+00 1.13934605e+00
 7.91937128e+00 9.95902301e-01
 8.10639601e+00 1.02975314e+00
 8.10356708e+00 1.93425867e+00
 8.53724035e+00 1.30684901e+00
 7.80390183e+00 1.12476624e+00
 8.38579381e+00 1.83891013e+00
 8.14352103e+00 1.64989911e+00
 8.00286608e+00 1.14463719e+00
 8.05453002e+00 1.04188438e+00
 8.53724298e+00 1.90852015e+00
 7.85137398e+00 1.85350720e+00
 8.68746057e+00 1.13056204e+00
 8.39715591e+00 9.37135677e-01
 7.88993608e+00 1.56533291e+00
 8.02789888e+00 1.35341695e+00
 8.58667122e+00 1.36751964e+00
 8.62785538e+00 1.38658931e+00
 8.34397173e+00 1.84010680e+00
 8.83016742e+00 1.30106437e+00
 8.08816916e+00 1.52814300e+00
 8.18426513e+00 1.68669297e+00
 8.64967649e+00 1.35192409e+00
 7.96907782e+00 1.25763694e+00
 8.65174767e+00 1.55562866e+00
 8.50928160e+00 1.44355035e+00
 8.74994912e+00 1.73224313e+00
 8.03779828e+00 1.91027091e+00
 8.30357196e+00 1.71578020e+00
 8.68186595e+00 1.85086341e+00
 8.18631097e+00 1.76458445e+00
 8.17580636e+00 1.03986559e+00
 8.28664656e+00 1.84044922e+00
 8.75794725e+00 9.77190674e-01
 8.13003943e+00 1.65577897e+00
 8.07347787e+00 1.66508324e+00
 8.76005206e+00 1.48784543e+00
 8.26984802e+00 1.80137473e+00
 9.00764241e+00 1.28177495e+00
 9.03070202e+00 1.61084499e+00
 9.04843696e+00 1.36013397e+00
 8.47982365e+00 1.73011628e+00
 9.10927947e+00 1.61286116e+00
 8.52313639e+00 1.08098801e+00
 8.33286555e+00 1.06102514e+00
 8.34951265e+00 1.28472076e+00
 8.72700404e+00 1.16456487e+00
 8.28188073e+00 1.09374355e+00
 8.36298352e+00 1.25024202e+00
 8.50876440e+00 1.28647312e+00
 8.61484473e+00 1.02564716e+00
 8.34086895e+00 1.21026064e+00
 8.49747387e+00 1.57199216e+00
 8.86225224e+00 9.79759202e-01
 8.90765791e+00 1.10984814e+00
 8.64673989e+00 8.85580068e-01
 9.02928384e+00 1.35529085e+00
 8.71729803e+00 1.65930362e+00
 9.17771472e+00 9.97593479e-01
 9.27571720e+00 9.37037004e-01
 9.24997698e+00 1.28565981e+00
 8.98655082e+00 1.56245694e+00
 8.37837845e+00 1.56490049e+00
 9.08017146e+00 1.57065580e+00
 9.21060831e+00 1.60142171e+00
 9.33997871e+00 1.62758970e+00
 9.00653408e+00 1.75405311e+00
